X_index,Y_index,X_um,Y_um
79,129,15.8,25.8
80,129,16.0,25.8
81,129,16.2,25.8
82,129,16.4,25.8
82,128,16.4,25.6
83,128,16.6,25.6
84,128,16.8,25.6
85,128,17.0,25.6
86,128,17.2,25.6
87,128,17.4,25.6
87,127,17.4,25.4
88,127,17.6,25.4
89,127,17.8,25.4
90,127,18.0,25.4
91,127,18.2,25.4
92,127,18.4,25.4
92,126,18.4,25.2
93,126,18.6,25.2
94,126,18.8,25.2
95,126,19.0,25.2
96,126,19.2,25.2
97,126,19.4,25.2
97,125,19.4,25.0
98,125,19.6,25.0
99,125,19.8,25.0
100,125,20.0,25.0
101,125,20.2,25.0
102,125,20.4,25.0
102,124,20.4,24.8
103,124,20.6,24.8
104,124,20.8,24.8
105,124,21.0,24.8
106,124,21.2,24.8
107,124,21.4,24.8
107,123,21.4,24.6
108,123,21.6,24.6
109,123,21.8,24.6
110,123,22.0,24.6
111,123,22.2,24.6
112,123,22.4,24.6
112,122,22.4,24.4
113,122,22.6,24.4
114,122,22.8,24.4
115,122,23.0,24.4
116,122,23.2,24.4
117,122,23.4,24.4
117,121,23.4,24.2
118,121,23.6,24.2
119,121,23.8,24.2
120,121,24.0,24.2
121,121,24.2,24.2
122,121,24.4,24.2
122,120,24.4,24.0
123,120,24.6,24.0
124,120,24.8,24.0
125,120,25.0,24.0
126,120,25.2,24.0
127,120,25.4,24.0
127,119,25.4,23.8
128,119,25.6,23.8
129,119,25.8,23.8
130,119,26.0,23.8
131,119,26.2,23.8
132,119,26.4,23.8
132,118,26.4,23.6
133,118,26.6,23.6
134,118,26.8,23.6
135,118,27.0,23.6
136,118,27.2,23.6
137,118,27.4,23.6
137,117,27.4,23.4
138,117,27.6,23.4
139,117,27.8,23.4
139,118,27.8,23.6
138,118,27.6,23.6
138,119,27.6,23.8
137,119,27.4,23.8
136,119,27.2,23.8
135,119,27.0,23.8
134,119,26.8,23.8
133,119,26.6,23.8
133,120,26.6,24.0
132,120,26.4,24.0
131,120,26.2,24.0
130,120,26.0,24.0
129,120,25.8,24.0
128,120,25.6,24.0
128,121,25.6,24.2
127,121,25.4,24.2
126,121,25.2,24.2
125,121,25.0,24.2
124,121,24.8,24.2
123,121,24.6,24.2
123,122,24.6,24.4
122,122,24.4,24.4
121,122,24.2,24.4
120,122,24.0,24.4
119,122,23.8,24.4
118,122,23.6,24.4
118,123,23.6,24.6
117,123,23.4,24.6
116,123,23.2,24.6
115,123,23.0,24.6
114,123,22.8,24.6
113,123,22.6,24.6
113,124,22.6,24.8
112,124,22.4,24.8
111,124,22.2,24.8
110,124,22.0,24.8
109,124,21.8,24.8
108,124,21.6,24.8
108,125,21.6,25.0
107,125,21.4,25.0
106,125,21.2,25.0
105,125,21.0,25.0
104,125,20.8,25.0
103,125,20.6,25.0
103,126,20.6,25.2
102,126,20.4,25.2
101,126,20.2,25.2
100,126,20.0,25.2
99,126,19.8,25.2
98,126,19.6,25.2
98,127,19.6,25.4
97,127,19.4,25.4
96,127,19.2,25.4
95,127,19.0,25.4
94,127,18.8,25.4
93,127,18.6,25.4
93,128,18.6,25.6
92,128,18.4,25.6
91,128,18.2,25.6
90,128,18.0,25.6
89,128,17.8,25.6
88,128,17.6,25.6
88,129,17.6,25.8
87,129,17.4,25.8
86,129,17.2,25.8
85,129,17.0,25.8
84,129,16.8,25.8
83,129,16.6,25.8
83,130,16.6,26.0
82,130,16.4,26.0
81,130,16.2,26.0
80,130,16.0,26.0
79,130,15.8,26.0
78,130,15.6,26.0
78,131,15.6,26.2
77,131,15.4,26.2
76,131,15.2,26.2
75,131,15.0,26.2
74,131,14.8,26.2
73,131,14.6,26.2
72,131,14.4,26.2
72,132,14.4,26.4
71,132,14.2,26.4
70,132,14.0,26.4
69,132,13.8,26.4
68,132,13.6,26.4
67,132,13.4,26.4
67,133,13.4,26.6
66,133,13.2,26.6
65,133,13.0,26.6
64,133,12.8,26.6
63,133,12.6,26.6
62,133,12.4,26.6
61,133,12.2,26.6
60,133,12.0,26.6
59,133,11.8,26.6
58,133,11.6,26.6
57,133,11.4,26.6
56,133,11.2,26.6
55,133,11.0,26.6
54,133,10.8,26.6
53,133,10.6,26.6
52,133,10.4,26.6
51,133,10.2,26.6
50,133,10.0,26.6
49,133,9.8,26.6
48,133,9.6,26.6
47,133,9.4,26.6
46,133,9.2,26.6
45,133,9.0,26.6
44,133,8.8,26.6
43,133,8.6,26.6
42,133,8.4,26.6
41,133,8.2,26.6
40,133,8.0,26.6
39,133,7.8,26.6
38,133,7.6,26.6
37,133,7.4,26.6
36,133,7.2,26.6
35,133,7.0,26.6
34,133,6.8,26.6
33,133,6.6,26.6
32,133,6.4,26.6
31,133,6.2,26.6
30,133,6.0,26.6
29,133,5.8,26.6
28,133,5.6,26.6
27,133,5.4,26.6
26,133,5.2,26.6
25,133,5.0,26.6
25,134,5.0,26.8
26,134,5.2,26.8
27,134,5.4,26.8
28,134,5.6,26.8
29,134,5.8,26.8
30,134,6.0,26.8
31,134,6.2,26.8
32,134,6.4,26.8
33,134,6.6,26.8
34,134,6.8,26.8
35,134,7.0,26.8
36,134,7.2,26.8
37,134,7.4,26.8
38,134,7.6,26.8
39,134,7.8,26.8
40,134,8.0,26.8
41,134,8.2,26.8
42,134,8.4,26.8
43,134,8.6,26.8
44,134,8.8,26.8
45,134,9.0,26.8
46,134,9.2,26.8
47,134,9.4,26.8
48,134,9.6,26.8
49,134,9.8,26.8
50,134,10.0,26.8
51,134,10.2,26.8
52,134,10.4,26.8
53,134,10.6,26.8
54,134,10.8,26.8
55,134,11.0,26.8
56,134,11.2,26.8
57,134,11.4,26.8
58,134,11.6,26.8
59,134,11.8,26.8
60,134,12.0,26.8
61,134,12.2,26.8
62,134,12.4,26.8
63,134,12.6,26.8
64,134,12.8,26.8
65,134,13.0,26.8
66,134,13.2,26.8
67,134,13.4,26.8
68,134,13.6,26.8
68,133,13.6,26.6
69,133,13.8,26.6
70,133,14.0,26.6
71,133,14.2,26.6
72,133,14.4,26.6
73,133,14.6,26.6
73,132,14.6,26.4
74,132,14.8,26.4
75,132,15.0,26.4
76,132,15.2,26.4
77,132,15.4,26.4
78,132,15.6,26.4
79,132,15.8,26.4
79,131,15.8,26.2
80,131,16.0,26.2
81,131,16.2,26.2
82,131,16.4,26.2
83,131,16.6,26.2
84,131,16.8,26.2
84,130,16.8,26.0
85,130,17.0,26.0
86,130,17.2,26.0
87,130,17.4,26.0
88,130,17.6,26.0
89,130,17.8,26.0
89,129,17.8,25.8
90,129,18.0,25.8
91,129,18.2,25.8
92,129,18.4,25.8
93,129,18.6,25.8
94,129,18.8,25.8
94,128,18.8,25.6
95,128,19.0,25.6
96,128,19.2,25.6
97,128,19.4,25.6
98,128,19.6,25.6
99,128,19.8,25.6
99,127,19.8,25.4
100,127,20.0,25.4
101,127,20.2,25.4
102,127,20.4,25.4
103,127,20.6,25.4
104,127,20.8,25.4
104,126,20.8,25.2
105,126,21.0,25.2
106,126,21.2,25.2
107,126,21.4,25.2
108,126,21.6,25.2
109,126,21.8,25.2
109,125,21.8,25.0
110,125,22.0,25.0
111,125,22.2,25.0
112,125,22.4,25.0
113,125,22.6,25.0
114,125,22.8,25.0
114,124,22.8,24.8
115,124,23.0,24.8
116,124,23.2,24.8
117,124,23.4,24.8
118,124,23.6,24.8
119,124,23.8,24.8
119,123,23.8,24.6
120,123,24.0,24.6
121,123,24.2,24.6
122,123,24.4,24.6
123,123,24.6,24.6
124,123,24.8,24.6
124,122,24.8,24.4
125,122,25.0,24.4
126,122,25.2,24.4
127,122,25.4,24.4
128,122,25.6,24.4
129,122,25.8,24.4
129,121,25.8,24.2
130,121,26.0,24.2
131,121,26.2,24.2
132,121,26.4,24.2
133,121,26.6,24.2
134,121,26.8,24.2
134,120,26.8,24.0
135,120,27.0,24.0
136,120,27.2,24.0
137,120,27.4,24.0
138,120,27.6,24.0
139,120,27.8,24.0
139,119,27.8,23.8
139,121,27.8,24.2
138,121,27.6,24.2
137,121,27.4,24.2
136,121,27.2,24.2
135,121,27.0,24.2
135,122,27.0,24.4
134,122,26.8,24.4
133,122,26.6,24.4
132,122,26.4,24.4
131,122,26.2,24.4
130,122,26.0,24.4
130,123,26.0,24.6
129,123,25.8,24.6
128,123,25.6,24.6
127,123,25.4,24.6
126,123,25.2,24.6
125,123,25.0,24.6
125,124,25.0,24.8
124,124,24.8,24.8
123,124,24.6,24.8
122,124,24.4,24.8
121,124,24.2,24.8
120,124,24.0,24.8
120,125,24.0,25.0
119,125,23.8,25.0
118,125,23.6,25.0
117,125,23.4,25.0
116,125,23.2,25.0
115,125,23.0,25.0
115,126,23.0,25.2
114,126,22.8,25.2
113,126,22.6,25.2
112,126,22.4,25.2
111,126,22.2,25.2
110,126,22.0,25.2
110,127,22.0,25.4
109,127,21.8,25.4
108,127,21.6,25.4
107,127,21.4,25.4
106,127,21.2,25.4
105,127,21.0,25.4
105,128,21.0,25.6
104,128,20.8,25.6
103,128,20.6,25.6
102,128,20.4,25.6
101,128,20.2,25.6
100,128,20.0,25.6
100,129,20.0,25.8
99,129,19.8,25.8
98,129,19.6,25.8
97,129,19.4,25.8
96,129,19.2,25.8
95,129,19.0,25.8
95,130,19.0,26.0
94,130,18.8,26.0
93,130,18.6,26.0
92,130,18.4,26.0
91,130,18.2,26.0
90,130,18.0,26.0
90,131,18.0,26.2
89,131,17.8,26.2
88,131,17.6,26.2
87,131,17.4,26.2
86,131,17.2,26.2
85,131,17.0,26.2
85,132,17.0,26.4
84,132,16.8,26.4
83,132,16.6,26.4
82,132,16.4,26.4
81,132,16.2,26.4
80,132,16.0,26.4
80,133,16.0,26.6
79,133,15.8,26.6
78,133,15.6,26.6
77,133,15.4,26.6
76,133,15.2,26.6
75,133,15.0,26.6
74,133,14.8,26.6
74,134,14.8,26.8
73,134,14.6,26.8
72,134,14.4,26.8
71,134,14.2,26.8
70,134,14.0,26.8
69,134,13.8,26.8
69,135,13.8,27.0
68,135,13.6,27.0
67,135,13.4,27.0
66,135,13.2,27.0
65,135,13.0,27.0
64,135,12.8,27.0
63,135,12.6,27.0
62,135,12.4,27.0
61,135,12.2,27.0
60,135,12.0,27.0
59,135,11.8,27.0
58,135,11.6,27.0
57,135,11.4,27.0
56,135,11.2,27.0
55,135,11.0,27.0
54,135,10.8,27.0
53,135,10.6,27.0
52,135,10.4,27.0
51,135,10.2,27.0
50,135,10.0,27.0
49,135,9.8,27.0
48,135,9.6,27.0
47,135,9.4,27.0
46,135,9.2,27.0
45,135,9.0,27.0
44,135,8.8,27.0
43,135,8.6,27.0
42,135,8.4,27.0
41,135,8.2,27.0
40,135,8.0,27.0
39,135,7.8,27.0
38,135,7.6,27.0
37,135,7.4,27.0
36,135,7.2,27.0
35,135,7.0,27.0
34,135,6.8,27.0
33,135,6.6,27.0
32,135,6.4,27.0
31,135,6.2,27.0
30,135,6.0,27.0
29,135,5.8,27.0
28,135,5.6,27.0
27,135,5.4,27.0
26,135,5.2,27.0
26,136,5.2,27.2
27,136,5.4,27.2
28,136,5.6,27.2
29,136,5.8,27.2
30,136,6.0,27.2
31,136,6.2,27.2
32,136,6.4,27.2
33,136,6.6,27.2
34,136,6.8,27.2
35,136,7.0,27.2
36,136,7.2,27.2
37,136,7.4,27.2
38,136,7.6,27.2
39,136,7.8,27.2
40,136,8.0,27.2
41,136,8.2,27.2
42,136,8.4,27.2
43,136,8.6,27.2
44,136,8.8,27.2
45,136,9.0,27.2
46,136,9.2,27.2
47,136,9.4,27.2
48,136,9.6,27.2
49,136,9.8,27.2
50,136,10.0,27.2
51,136,10.2,27.2
52,136,10.4,27.2
53,136,10.6,27.2
54,136,10.8,27.2
55,136,11.0,27.2
56,136,11.2,27.2
57,136,11.4,27.2
58,136,11.6,27.2
59,136,11.8,27.2
60,136,12.0,27.2
61,136,12.2,27.2
62,136,12.4,27.2
63,136,12.6,27.2
64,136,12.8,27.2
65,136,13.0,27.2
66,136,13.2,27.2
67,136,13.4,27.2
68,136,13.6,27.2
69,136,13.8,27.2
70,136,14.0,27.2
70,135,14.0,27.0
71,135,14.2,27.0
72,135,14.4,27.0
73,135,14.6,27.0
74,135,14.8,27.0
75,135,15.0,27.0
75,134,15.0,26.8
76,134,15.2,26.8
77,134,15.4,26.8
78,134,15.6,26.8
79,134,15.8,26.8
80,134,16.0,26.8
81,134,16.2,26.8
81,133,16.2,26.6
82,133,16.4,26.6
83,133,16.6,26.6
84,133,16.8,26.6
85,133,17.0,26.6
86,133,17.2,26.6
86,132,17.2,26.4
87,132,17.4,26.4
88,132,17.6,26.4
89,132,17.8,26.4
90,132,18.0,26.4
91,132,18.2,26.4
91,131,18.2,26.2
92,131,18.4,26.2
93,131,18.6,26.2
94,131,18.8,26.2
95,131,19.0,26.2
96,131,19.2,26.2
96,130,19.2,26.0
97,130,19.4,26.0
98,130,19.6,26.0
99,130,19.8,26.0
100,130,20.0,26.0
101,130,20.2,26.0
101,129,20.2,25.8
102,129,20.4,25.8
103,129,20.6,25.8
104,129,20.8,25.8
105,129,21.0,25.8
106,129,21.2,25.8
106,128,21.2,25.6
107,128,21.4,25.6
108,128,21.6,25.6
109,128,21.8,25.6
110,128,22.0,25.6
111,128,22.2,25.6
111,127,22.2,25.4
112,127,22.4,25.4
113,127,22.6,25.4
114,127,22.8,25.4
115,127,23.0,25.4
116,127,23.2,25.4
116,126,23.2,25.2
117,126,23.4,25.2
118,126,23.6,25.2
119,126,23.8,25.2
120,126,24.0,25.2
121,126,24.2,25.2
121,125,24.2,25.0
122,125,24.4,25.0
123,125,24.6,25.0
124,125,24.8,25.0
125,125,25.0,25.0
126,125,25.2,25.0
126,124,25.2,24.8
127,124,25.4,24.8
128,124,25.6,24.8
129,124,25.8,24.8
130,124,26.0,24.8
131,124,26.2,24.8
131,123,26.2,24.6
132,123,26.4,24.6
133,123,26.6,24.6
134,123,26.8,24.6
135,123,27.0,24.6
136,123,27.2,24.6
136,122,27.2,24.4
137,122,27.4,24.4
138,122,27.6,24.4
139,122,27.8,24.4
139,123,27.8,24.6
138,123,27.6,24.6
137,123,27.4,24.6
137,124,27.4,24.8
136,124,27.2,24.8
135,124,27.0,24.8
134,124,26.8,24.8
133,124,26.6,24.8
132,124,26.4,24.8
132,125,26.4,25.0
131,125,26.2,25.0
130,125,26.0,25.0
129,125,25.8,25.0
128,125,25.6,25.0
127,125,25.4,25.0
127,126,25.4,25.2
126,126,25.2,25.2
125,126,25.0,25.2
124,126,24.8,25.2
123,126,24.6,25.2
122,126,24.4,25.2
122,127,24.4,25.4
121,127,24.2,25.4
120,127,24.0,25.4
119,127,23.8,25.4
118,127,23.6,25.4
117,127,23.4,25.4
117,128,23.4,25.6
116,128,23.2,25.6
115,128,23.0,25.6
114,128,22.8,25.6
113,128,22.6,25.6
112,128,22.4,25.6
112,129,22.4,25.8
111,129,22.2,25.8
110,129,22.0,25.8
109,129,21.8,25.8
108,129,21.6,25.8
107,129,21.4,25.8
107,130,21.4,26.0
106,130,21.2,26.0
105,130,21.0,26.0
104,130,20.8,26.0
103,130,20.6,26.0
102,130,20.4,26.0
102,131,20.4,26.2
101,131,20.2,26.2
100,131,20.0,26.2
99,131,19.8,26.2
98,131,19.6,26.2
97,131,19.4,26.2
97,132,19.4,26.4
96,132,19.2,26.4
95,132,19.0,26.4
94,132,18.8,26.4
93,132,18.6,26.4
92,132,18.4,26.4
92,133,18.4,26.6
91,133,18.2,26.6
90,133,18.0,26.6
89,133,17.8,26.6
88,133,17.6,26.6
87,133,17.4,26.6
87,134,17.4,26.8
86,134,17.2,26.8
85,134,17.0,26.8
84,134,16.8,26.8
83,134,16.6,26.8
82,134,16.4,26.8
82,135,16.4,27.0
81,135,16.2,27.0
80,135,16.0,27.0
79,135,15.8,27.0
78,135,15.6,27.0
77,135,15.4,27.0
76,135,15.2,27.0
76,136,15.2,27.2
75,136,15.0,27.2
74,136,14.8,27.2
73,136,14.6,27.2
72,136,14.4,27.2
71,136,14.2,27.2
71,137,14.2,27.4
70,137,14.0,27.4
69,137,13.8,27.4
68,137,13.6,27.4
67,137,13.4,27.4
66,137,13.2,27.4
65,137,13.0,27.4
64,137,12.8,27.4
63,137,12.6,27.4
62,137,12.4,27.4
61,137,12.2,27.4
60,137,12.0,27.4
59,137,11.8,27.4
58,137,11.6,27.4
57,137,11.4,27.4
56,137,11.2,27.4
55,137,11.0,27.4
54,137,10.8,27.4
53,137,10.6,27.4
52,137,10.4,27.4
51,137,10.2,27.4
50,137,10.0,27.4
49,137,9.8,27.4
48,137,9.6,27.4
47,137,9.4,27.4
46,137,9.2,27.4
45,137,9.0,27.4
44,137,8.8,27.4
43,137,8.6,27.4
42,137,8.4,27.4
41,137,8.2,27.4
40,137,8.0,27.4
39,137,7.8,27.4
38,137,7.6,27.4
37,137,7.4,27.4
36,137,7.2,27.4
35,137,7.0,27.4
34,137,6.8,27.4
33,137,6.6,27.4
32,137,6.4,27.4
31,137,6.2,27.4
30,137,6.0,27.4
29,137,5.8,27.4
28,137,5.6,27.4
27,137,5.4,27.4
26,137,5.2,27.4
27,138,5.4,27.6
28,138,5.6,27.6
29,138,5.8,27.6
30,138,6.0,27.6
31,138,6.2,27.6
32,138,6.4,27.6
33,138,6.6,27.6
34,138,6.8,27.6
35,138,7.0,27.6
36,138,7.2,27.6
37,138,7.4,27.6
38,138,7.6,27.6
39,138,7.8,27.6
40,138,8.0,27.6
41,138,8.2,27.6
42,138,8.4,27.6
43,138,8.6,27.6
44,138,8.8,27.6
45,138,9.0,27.6
46,138,9.2,27.6
47,138,9.4,27.6
48,138,9.6,27.6
49,138,9.8,27.6
50,138,10.0,27.6
51,138,10.2,27.6
52,138,10.4,27.6
53,138,10.6,27.6
54,138,10.8,27.6
55,138,11.0,27.6
56,138,11.2,27.6
57,138,11.4,27.6
58,138,11.6,27.6
59,138,11.8,27.6
60,138,12.0,27.6
61,138,12.2,27.6
62,138,12.4,27.6
63,138,12.6,27.6
64,138,12.8,27.6
65,138,13.0,27.6
66,138,13.2,27.6
67,138,13.4,27.6
68,138,13.6,27.6
69,138,13.8,27.6
70,138,14.0,27.6
71,138,14.2,27.6
72,138,14.4,27.6
72,137,14.4,27.4
73,137,14.6,27.4
74,137,14.8,27.4
75,137,15.0,27.4
76,137,15.2,27.4
77,137,15.4,27.4
77,136,15.4,27.2
78,136,15.6,27.2
79,136,15.8,27.2
80,136,16.0,27.2
81,136,16.2,27.2
82,136,16.4,27.2
83,136,16.6,27.2
83,135,16.6,27.0
84,135,16.8,27.0
85,135,17.0,27.0
86,135,17.2,27.0
87,135,17.4,27.0
88,135,17.6,27.0
88,134,17.6,26.8
89,134,17.8,26.8
90,134,18.0,26.8
91,134,18.2,26.8
92,134,18.4,26.8
93,134,18.6,26.8
93,133,18.6,26.6
94,133,18.8,26.6
95,133,19.0,26.6
96,133,19.2,26.6
97,133,19.4,26.6
98,133,19.6,26.6
98,132,19.6,26.4
99,132,19.8,26.4
100,132,20.0,26.4
101,132,20.2,26.4
102,132,20.4,26.4
103,132,20.6,26.4
103,131,20.6,26.2
104,131,20.8,26.2
105,131,21.0,26.2
106,131,21.2,26.2
107,131,21.4,26.2
108,131,21.6,26.2
108,130,21.6,26.0
109,130,21.8,26.0
110,130,22.0,26.0
111,130,22.2,26.0
112,130,22.4,26.0
113,130,22.6,26.0
113,129,22.6,25.8
114,129,22.8,25.8
115,129,23.0,25.8
116,129,23.2,25.8
117,129,23.4,25.8
118,129,23.6,25.8
118,128,23.6,25.6
119,128,23.8,25.6
120,128,24.0,25.6
121,128,24.2,25.6
122,128,24.4,25.6
123,128,24.6,25.6
123,127,24.6,25.4
124,127,24.8,25.4
125,127,25.0,25.4
126,127,25.2,25.4
127,127,25.4,25.4
128,127,25.6,25.4
128,126,25.6,25.2
129,126,25.8,25.2
130,126,26.0,25.2
131,126,26.2,25.2
132,126,26.4,25.2
133,126,26.6,25.2
133,125,26.6,25.0
134,125,26.8,25.0
135,125,27.0,25.0
136,125,27.2,25.0
137,125,27.4,25.0
138,125,27.6,25.0
138,124,27.6,24.8
139,124,27.8,24.8
139,125,27.8,25.0
139,126,27.8,25.2
138,126,27.6,25.2
137,126,27.4,25.2
136,126,27.2,25.2
135,126,27.0,25.2
134,126,26.8,25.2
134,127,26.8,25.4
133,127,26.6,25.4
132,127,26.4,25.4
131,127,26.2,25.4
130,127,26.0,25.4
129,127,25.8,25.4
129,128,25.8,25.6
128,128,25.6,25.6
127,128,25.4,25.6
126,128,25.2,25.6
125,128,25.0,25.6
124,128,24.8,25.6
124,129,24.8,25.8
123,129,24.6,25.8
122,129,24.4,25.8
121,129,24.2,25.8
120,129,24.0,25.8
119,129,23.8,25.8
119,130,23.8,26.0
118,130,23.6,26.0
117,130,23.4,26.0
116,130,23.2,26.0
115,130,23.0,26.0
114,130,22.8,26.0
114,131,22.8,26.2
113,131,22.6,26.2
112,131,22.4,26.2
111,131,22.2,26.2
110,131,22.0,26.2
109,131,21.8,26.2
109,132,21.8,26.4
108,132,21.6,26.4
107,132,21.4,26.4
106,132,21.2,26.4
105,132,21.0,26.4
104,132,20.8,26.4
104,133,20.8,26.6
103,133,20.6,26.6
102,133,20.4,26.6
101,133,20.2,26.6
100,133,20.0,26.6
99,133,19.8,26.6
99,134,19.8,26.8
98,134,19.6,26.8
97,134,19.4,26.8
96,134,19.2,26.8
95,134,19.0,26.8
94,134,18.8,26.8
94,135,18.8,27.0
93,135,18.6,27.0
92,135,18.4,27.0
91,135,18.2,27.0
90,135,18.0,27.0
89,135,17.8,27.0
89,136,17.8,27.2
88,136,17.6,27.2
87,136,17.4,27.2
86,136,17.2,27.2
85,136,17.0,27.2
84,136,16.8,27.2
84,137,16.8,27.4
83,137,16.6,27.4
82,137,16.4,27.4
81,137,16.2,27.4
80,137,16.0,27.4
79,137,15.8,27.4
78,137,15.6,27.4
78,138,15.6,27.6
77,138,15.4,27.6
76,138,15.2,27.6
75,138,15.0,27.6
74,138,14.8,27.6
73,138,14.6,27.6
73,139,14.6,27.8
72,139,14.4,27.8
71,139,14.2,27.8
70,139,14.0,27.8
69,139,13.8,27.8
68,139,13.6,27.8
67,139,13.4,27.8
66,139,13.2,27.8
65,139,13.0,27.8
64,139,12.8,27.8
63,139,12.6,27.8
62,139,12.4,27.8
61,139,12.2,27.8
60,139,12.0,27.8
59,139,11.8,27.8
58,139,11.6,27.8
57,139,11.4,27.8
56,139,11.2,27.8
55,139,11.0,27.8
54,139,10.8,27.8
53,139,10.6,27.8
52,139,10.4,27.8
51,139,10.2,27.8
50,139,10.0,27.8
49,139,9.8,27.8
48,139,9.6,27.8
47,139,9.4,27.8
46,139,9.2,27.8
45,139,9.0,27.8
44,139,8.8,27.8
43,139,8.6,27.8
42,139,8.4,27.8
41,139,8.2,27.8
40,139,8.0,27.8
39,139,7.8,27.8
38,139,7.6,27.8
37,139,7.4,27.8
36,139,7.2,27.8
35,139,7.0,27.8
34,139,6.8,27.8
33,139,6.6,27.8
32,139,6.4,27.8
31,139,6.2,27.8
30,139,6.0,27.8
29,139,5.8,27.8
28,139,5.6,27.8
27,139,5.4,27.8
27,140,5.4,28.0
28,140,5.6,28.0
29,140,5.8,28.0
30,140,6.0,28.0
31,140,6.2,28.0
32,140,6.4,28.0
33,140,6.6,28.0
34,140,6.8,28.0
35,140,7.0,28.0
36,140,7.2,28.0
37,140,7.4,28.0
38,140,7.6,28.0
39,140,7.8,28.0
40,140,8.0,28.0
41,140,8.2,28.0
42,140,8.4,28.0
43,140,8.6,28.0
44,140,8.8,28.0
45,140,9.0,28.0
46,140,9.2,28.0
47,140,9.4,28.0
48,140,9.6,28.0
49,140,9.8,28.0
50,140,10.0,28.0
51,140,10.2,28.0
52,140,10.4,28.0
53,140,10.6,28.0
54,140,10.8,28.0
55,140,11.0,28.0
56,140,11.2,28.0
57,140,11.4,28.0
58,140,11.6,28.0
59,140,11.8,28.0
60,140,12.0,28.0
61,140,12.2,28.0
62,140,12.4,28.0
63,140,12.6,28.0
64,140,12.8,28.0
65,140,13.0,28.0
66,140,13.2,28.0
67,140,13.4,28.0
68,140,13.6,28.0
69,140,13.8,28.0
70,140,14.0,28.0
71,140,14.2,28.0
72,140,14.4,28.0
73,140,14.6,28.0
74,140,14.8,28.0
74,139,14.8,27.8
75,139,15.0,27.8
76,139,15.2,27.8
77,139,15.4,27.8
78,139,15.6,27.8
79,139,15.8,27.8
79,138,15.8,27.6
80,138,16.0,27.6
81,138,16.2,27.6
82,138,16.4,27.6
83,138,16.6,27.6
84,138,16.8,27.6
85,138,17.0,27.6
85,137,17.0,27.4
86,137,17.2,27.4
87,137,17.4,27.4
88,137,17.6,27.4
89,137,17.8,27.4
90,137,18.0,27.4
90,136,18.0,27.2
91,136,18.2,27.2
92,136,18.4,27.2
93,136,18.6,27.2
94,136,18.8,27.2
95,136,19.0,27.2
95,135,19.0,27.0
96,135,19.2,27.0
97,135,19.4,27.0
98,135,19.6,27.0
99,135,19.8,27.0
100,135,20.0,27.0
100,134,20.0,26.8
101,134,20.2,26.8
102,134,20.4,26.8
103,134,20.6,26.8
104,134,20.8,26.8
105,134,21.0,26.8
105,133,21.0,26.6
106,133,21.2,26.6
107,133,21.4,26.6
108,133,21.6,26.6
109,133,21.8,26.6
110,133,22.0,26.6
110,132,22.0,26.4
111,132,22.2,26.4
112,132,22.4,26.4
113,132,22.6,26.4
114,132,22.8,26.4
115,132,23.0,26.4
115,131,23.0,26.2
116,131,23.2,26.2
117,131,23.4,26.2
118,131,23.6,26.2
119,131,23.8,26.2
120,131,24.0,26.2
120,130,24.0,26.0
121,130,24.2,26.0
122,130,24.4,26.0
123,130,24.6,26.0
124,130,24.8,26.0
125,130,25.0,26.0
125,129,25.0,25.8
126,129,25.2,25.8
127,129,25.4,25.8
128,129,25.6,25.8
129,129,25.8,25.8
130,129,26.0,25.8
130,128,26.0,25.6
131,128,26.2,25.6
132,128,26.4,25.6
133,128,26.6,25.6
134,128,26.8,25.6
135,128,27.0,25.6
135,127,27.0,25.4
136,127,27.2,25.4
137,127,27.4,25.4
138,127,27.6,25.4
139,127,27.8,25.4
139,128,27.8,25.6
138,128,27.6,25.6
137,128,27.4,25.6
136,128,27.2,25.6
136,129,27.2,25.8
135,129,27.0,25.8
134,129,26.8,25.8
133,129,26.6,25.8
132,129,26.4,25.8
131,129,26.2,25.8
131,130,26.2,26.0
130,130,26.0,26.0
129,130,25.8,26.0
128,130,25.6,26.0
127,130,25.4,26.0
126,130,25.2,26.0
126,131,25.2,26.2
125,131,25.0,26.2
124,131,24.8,26.2
123,131,24.6,26.2
122,131,24.4,26.2
121,131,24.2,26.2
121,132,24.2,26.4
120,132,24.0,26.4
119,132,23.8,26.4
118,132,23.6,26.4
117,132,23.4,26.4
116,132,23.2,26.4
116,133,23.2,26.6
115,133,23.0,26.6
114,133,22.8,26.6
113,133,22.6,26.6
112,133,22.4,26.6
111,133,22.2,26.6
111,134,22.2,26.8
110,134,22.0,26.8
109,134,21.8,26.8
108,134,21.6,26.8
107,134,21.4,26.8
106,134,21.2,26.8
106,135,21.2,27.0
105,135,21.0,27.0
104,135,20.8,27.0
103,135,20.6,27.0
102,135,20.4,27.0
101,135,20.2,27.0
101,136,20.2,27.2
100,136,20.0,27.2
99,136,19.8,27.2
98,136,19.6,27.2
97,136,19.4,27.2
96,136,19.2,27.2
96,137,19.2,27.4
95,137,19.0,27.4
94,137,18.8,27.4
93,137,18.6,27.4
92,137,18.4,27.4
91,137,18.2,27.4
91,138,18.2,27.6
90,138,18.0,27.6
89,138,17.8,27.6
88,138,17.6,27.6
87,138,17.4,27.6
86,138,17.2,27.6
86,139,17.2,27.8
85,139,17.0,27.8
84,139,16.8,27.8
83,139,16.6,27.8
